cust_id,cust_price_sensitivity,cust_lifestage
CUST0000808041,MM,OF
CUST0000808290,MM,PE
CUST0000808474,MM,
CUST0000808639,UM,OT
CUST0000808884,MM,OT
CUST0000809605,LA,
CUST0000809677,XX,OT
CUST0000809886,MM,OT
CUST0000810116,MM,OT
CUST0000810379,LA,OT
CUST0000810784,LA,YA
CUST0000811618,MM,OT
CUST0000811661,UM,YF
CUST0000812101,LA,OA
CUST0000812150,MM,OT
CUST0000812179,UM,OT
CUST0000812379,LA,YA
CUST0000812640,LA,OT
CUST0000812909,MM,OT
CUST0000813105,XX,
CUST0000813108,UM,
CUST0000813194,MM,PE
CUST0000813604,LA,OT
CUST0000813956,UM,
CUST0000814656,MM,YF
CUST0000814766,UM,OA
CUST0000814921,XX,OT
CUST0000815118,LA,
CUST0000815318,MM,OT
CUST0000815647,LA,OT
CUST0000815801,LA,PE
CUST0000815839,XX,OT
CUST0000816072,MM,OA
CUST0000816127,XX,OF
CUST0000816240,UM,YF
CUST0000816474,LA,YA
CUST0000816644,MM,OT
CUST0000816691,LA,YA
CUST0000816722,LA,OT
CUST0000817002,UM,OT
CUST0000817082,MM,YF
CUST0000817281,UM,OT
CUST0000817425,MM,YA
CUST0000817461,XX,OT
CUST0000817685,LA,OT
CUST0000817991,UM,OA
CUST0000818165,UM,YA
CUST0000818250,LA,OA
CUST0000818812,MM,YA
CUST0000818932,MM,YF
CUST0000819101,XX,OT
CUST0000819195,UM,
CUST0000819500,LA,OT
CUST0000820108,LA,YF
CUST0000820186,MM,OT
CUST0000820324,MM,OA
CUST0000820341,XX,OT
CUST0000820448,MM,OT
CUST0000821327,XX,OT
CUST0000821330,LA,
CUST0000821622,LA,YA
CUST0000822085,MM,OA
CUST0000822088,LA,PE
CUST0000822315,MM,YA
CUST0000822341,LA,OF
CUST0000822356,UM,YF
CUST0000822402,LA,OF
CUST0000822468,MM,OA
CUST0000822549,MM,OT
CUST0000822648,MM,
CUST0000823257,MM,YA
CUST0000823558,LA,OT
CUST0000824333,XX,
CUST0000824453,LA,OT
CUST0000824456,XX,OT
CUST0000824641,UM,YF
CUST0000824986,LA,OA
CUST0000824998,UM,OT
CUST0000825584,UM,YF
CUST0000825713,LA,OT
CUST0000826107,MM,YA
CUST0000826229,MM,OT
CUST0000826238,XX,YA
CUST0000826996,MM,YA
CUST0000827064,MM,OT
CUST0000827111,XX,OT
CUST0000827417,MM,OT
CUST0000827575,XX,OT
CUST0000827586,UM,OT
CUST0000827750,MM,OT
CUST0000827846,MM,OT
CUST0000827856,XX,OT
CUST0000827922,MM,OT
CUST0000828022,MM,OT
CUST0000828036,LA,OT
CUST0000828166,MM,YF
CUST0000828846,UM,YA
CUST0000829233,UM,OT
CUST0000829333,MM,YA
CUST0000829489,UM,YF
CUST0000830044,UM,
CUST0000830424,UM,OA
CUST0000830456,XX,OT
CUST0000830529,LA,YF
CUST0000830969,UM,YA
CUST0000831085,MM,YF
CUST0000831162,MM,YF
CUST0000831705,MM,OA
CUST0000832277,LA,OT
CUST0000832283,MM,OT
CUST0000832339,UM,OT
CUST0000832345,LA,
CUST0000832827,LA,OT
CUST0000832937,MM,YF
CUST0000832979,LA,
CUST0000833729,MM,OT
CUST0000833853,LA,OT
CUST0000834029,LA,OT
CUST0000834065,LA,YF
CUST0000834066,MM,YF
CUST0000834203,UM,OT
CUST0000834512,MM,
CUST0000834937,UM,OT
CUST0000835203,XX,OT
CUST0000835270,LA,
CUST0000835390,UM,
CUST0000835400,XX,OT
CUST0000835559,UM,YF
CUST0000835673,UM,YA
CUST0000835716,LA,YF
CUST0000835723,MM,OT
CUST0000835845,UM,OT
CUST0000836007,UM,OA
CUST0000836042,MM,YA
CUST0000836503,MM,PE
CUST0000836537,LA,OT
CUST0000836708,UM,OT
CUST0000837146,MM,YA
CUST0000837178,LA,
CUST0000837409,LA,OF
CUST0000837423,MM,OT
CUST0000838103,UM,OA
CUST0000838231,MM,OT
CUST0000838258,MM,YA
CUST0000838538,MM,OT
CUST0000839302,LA,OT
CUST0000839736,UM,OA
CUST0000839847,MM,PE
CUST0000840136,MM,YA
CUST0000840138,MM,OA
CUST0000840344,LA,YF
CUST0000840360,MM,OT
CUST0000840438,MM,YA
CUST0000840471,XX,OA
CUST0000840518,UM,YA
CUST0000840789,MM,OT
CUST0000841039,UM,OA
CUST0000841531,MM,OT
CUST0000841571,MM,YF
CUST0000841576,MM,OF
CUST0000841684,LA,OT
CUST0000841880,MM,
CUST0000842003,UM,OT
CUST0000842172,XX,OT
CUST0000842436,XX,OT
CUST0000843006,MM,OT
CUST0000843047,XX,OT
CUST0000843130,MM,PE
CUST0000843133,XX,OT
CUST0000843286,MM,OT
CUST0000843554,MM,
CUST0000843662,UM,PE
CUST0000843677,UM,OT
CUST0000843768,MM,OT
CUST0000843789,XX,OT
CUST0000843968,LA,PE
CUST0000844115,UM,PE
CUST0000844192,XX,OT
CUST0000844556,XX,OT
CUST0000844724,XX,PE
CUST0000844759,MM,PE
CUST0000845052,MM,YF
CUST0000845098,MM,OT
CUST0000845331,MM,OT
CUST0000845855,UM,YA
CUST0000845893,UM,OT
CUST0000846079,LA,OT
CUST0000846113,LA,OT
CUST0000846163,UM,YF
CUST0000846201,MM,YA
CUST0000846460,MM,OT
CUST0000846938,UM,OT
CUST0000847458,MM,OT
CUST0000847557,LA,YF
CUST0000847593,MM,OT
CUST0000847695,MM,OF
CUST0000848021,MM,OT
CUST0000848123,LA,OT
CUST0000848260,XX,OT
CUST0000848462,LA,OF
CUST0000848476,XX,OT
CUST0000848525,LA,OT
CUST0000848715,UM,YA
CUST0000848908,UM,OT
CUST0000848953,UM,PE
CUST0000849576,MM,OA
CUST0000849738,LA,YA
CUST0000850267,MM,
CUST0000850628,XX,OT
CUST0000850666,LA,OT
CUST0000850673,MM,OT
CUST0000851370,MM,OT
CUST0000851830,UM,OT
CUST0000851860,MM,YF
CUST0000851905,LA,YF
CUST0000851982,LA,YF
CUST0000852161,LA,PE
CUST0000852365,MM,OA
CUST0000852398,UM,OA
CUST0000853046,LA,YF
CUST0000853197,MM,OT
CUST0000853281,MM,OA
CUST0000853429,UM,
CUST0000853563,LA,
CUST0000853841,MM,PE
CUST0000853933,UM,OT
CUST0000854324,MM,YA
CUST0000854437,XX,OT
CUST0000855054,MM,OT
CUST0000855087,MM,YA
CUST0000855240,LA,YF
CUST0000855714,UM,YF
CUST0000855770,MM,OT
CUST0000855939,LA,
CUST0000856241,MM,OT
CUST0000856322,MM,YF
CUST0000856398,UM,YA
CUST0000856447,MM,YF
CUST0000856458,XX,OT
CUST0000856477,XX,OT
CUST0000856617,LA,YF
CUST0000856838,MM,
CUST0000857328,XX,OT
CUST0000857793,LA,OT
CUST0000857815,XX,OT
CUST0000857923,XX,
CUST0000858321,MM,OT
CUST0000858503,MM,
CUST0000858529,LA,OF
CUST0000859140,UM,YF
CUST0000859206,UM,OA
CUST0000859492,XX,OT
CUST0000859516,UM,YA
CUST0000860135,XX,OT
CUST0000860136,LA,
CUST0000860648,MM,OT
CUST0000860835,UM,OT
CUST0000860875,MM,OT
CUST0000860999,LA,OF
CUST0000861189,MM,YF
CUST0000861304,LA,OA
CUST0000861358,MM,OT
CUST0000861374,LA,OT
CUST0000861456,LA,OF
CUST0000861461,UM,OA
CUST0000861555,LA,YF
CUST0000861794,UM,OT
CUST0000861816,LA,
CUST0000861880,XX,OT
CUST0000861965,MM,OA
CUST0000862094,MM,YA
CUST0000862202,UM,YA
CUST0000862237,LA,
CUST0000862571,MM,YA
CUST0000862670,UM,YA
CUST0000862696,XX,OT
CUST0000863076,LA,OF
CUST0000863167,XX,OT
CUST0000863169,UM,
CUST0000863656,UM,YA
CUST0000863873,UM,OT
CUST0000863879,MM,OT
CUST0000863891,MM,OT
CUST0000863981,MM,OT
CUST0000864065,UM,OF
CUST0000864337,LA,OT
CUST0000864359,LA,OT
CUST0000864395,MM,OT
CUST0000864525,MM,OT
CUST0000864535,MM,YF
CUST0000864577,MM,
CUST0000865064,LA,OT
CUST0000865071,UM,OT
CUST0000865205,XX,OT
CUST0000865213,MM,OT
CUST0000865565,UM,OT
CUST0000865834,MM,YA
CUST0000865865,UM,YF
CUST0000866601,UM,YF
CUST0000866844,MM,YA
CUST0000866869,LA,YF
CUST0000867258,LA,OT
CUST0000867298,LA,
CUST0000867394,MM,OA
CUST0000867461,UM,OT
CUST0000867599,MM,
CUST0000867806,MM,OT
CUST0000868218,XX,OT
CUST0000868727,LA,PE
CUST0000868748,UM,OT
CUST0000868967,UM,OT
CUST0000869350,XX,OA
CUST0000869536,UM,OA
CUST0000869681,XX,PE
CUST0000869882,MM,OF
CUST0000870644,LA,OT
CUST0000870653,UM,YA
CUST0000871069,XX,
CUST0000871519,LA,
CUST0000871609,UM,OA
CUST0000871850,UM,OA
CUST0000872127,MM,YF
CUST0000872164,LA,OF
CUST0000872220,MM,OT
CUST0000872317,UM,OT
CUST0000872480,MM,OA
CUST0000872593,UM,OT
CUST0000872792,UM,OA
CUST0000872856,LA,YF
CUST0000872900,LA,
CUST0000873007,LA,OT
CUST0000873031,LA,OT
CUST0000873218,LA,OT
CUST0000873251,MM,
CUST0000873299,UM,OT
CUST0000873338,MM,OT
CUST0000873426,MM,OT
CUST0000873432,MM,OT
CUST0000873567,MM,OT
CUST0000874064,LA,YA
CUST0000874112,MM,OT
CUST0000874276,MM,OF
CUST0000874374,XX,OT
CUST0000874452,LA,OT
CUST0000874583,LA,YA
CUST0000874677,UM,OT
CUST0000874794,LA,YA
CUST0000875143,LA,OT
CUST0000875803,LA,OT
CUST0000876191,UM,PE
CUST0000876204,LA,OT
CUST0000876251,MM,YF
CUST0000876662,LA,YA
CUST0000876718,UM,YA
CUST0000877767,MM,OT
CUST0000877775,UM,OT
CUST0000877805,UM,OT
CUST0000877835,MM,OA
CUST0000877965,UM,YA
CUST0000878193,UM,OT
CUST0000878307,XX,OT
CUST0000878361,MM,OT
CUST0000878470,UM,YA
CUST0000878913,UM,OT
CUST0000878929,LA,OT
CUST0000879091,XX,YF
CUST0000879709,MM,OT
CUST0000879952,UM,OT
CUST0000880049,MM,
CUST0000880262,XX,OT
CUST0000880352,LA,OT
CUST0000880906,MM,OT
CUST0000881364,UM,OA
CUST0000881571,XX,OT
CUST0000881705,UM,OT
CUST0000882323,XX,OT
CUST0000882569,MM,YA
CUST0000882756,MM,YA
CUST0000882821,MM,OT
CUST0000882828,MM,OT
CUST0000882972,MM,OT
CUST0000882989,MM,YF
CUST0000883034,LA,OT
CUST0000883283,LA,OA
CUST0000883458,XX,OT
CUST0000883751,LA,OA
CUST0000883787,MM,OF
CUST0000883929,UM,OT
CUST0000883983,MM,YF
CUST0000884200,LA,YA
CUST0000884475,LA,YF
CUST0000884491,MM,OT
CUST0000884608,XX,OA
CUST0000884836,UM,OT
CUST0000885195,MM,
CUST0000885214,UM,OT
CUST0000885376,MM,OT
CUST0000885752,LA,YF
CUST0000885800,MM,OA
CUST0000885945,MM,YA
CUST0000885962,MM,YF
CUST0000886084,UM,OT
CUST0000886425,LA,
CUST0000886703,XX,OT
CUST0000886851,MM,OT
CUST0000887195,UM,OT
CUST0000887225,LA,OT
CUST0000887296,MM,YA
CUST0000887603,UM,YA
CUST0000887660,XX,OT
CUST0000887683,UM,OT
CUST0000888005,MM,OT
CUST0000888275,XX,OT
CUST0000888525,MM,YF
CUST0000888557,XX,YF
CUST0000888640,MM,YA
CUST0000888718,LA,PE
CUST0000889188,MM,OT
CUST0000889299,XX,OT
CUST0000889467,LA,OT
CUST0000889681,UM,OT
CUST0000889862,LA,OT
CUST0000890280,MM,YA
CUST0000890414,LA,OA
CUST0000890637,MM,PE
CUST0000890781,XX,OT
CUST0000890978,LA,OT
CUST0000891033,XX,OT
CUST0000891142,LA,OA
CUST0000891288,XX,OT
CUST0000891442,LA,YF
CUST0000892068,LA,YA
CUST0000892113,LA,YA
CUST0000892270,MM,
CUST0000892572,XX,YF
CUST0000892723,UM,
CUST0000892746,LA,PE
CUST0000892890,UM,PE
CUST0000892936,MM,OT
CUST0000893325,MM,OT
CUST0000893429,UM,OT
CUST0000893636,UM,YA
CUST0000894018,MM,OA
CUST0000894063,MM,OT
CUST0000894179,UM,OT
CUST0000894426,UM,OT
CUST0000894444,MM,OT
CUST0000894451,XX,YF
CUST0000894701,MM,OT
CUST0000894937,XX,OT
CUST0000894955,MM,YA
CUST0000895836,UM,YF
CUST0000895972,MM,YF
CUST0000896027,LA,OT
CUST0000896113,UM,OF
CUST0000896155,XX,OT
CUST0000896186,MM,PE
CUST0000896495,LA,YA
CUST0000896618,LA,YA
CUST0000896754,UM,OT
CUST0000896986,MM,OA
CUST0000897025,MM,OT
CUST0000897274,UM,YA
CUST0000897490,LA,YF
CUST0000897794,UM,
CUST0000898233,MM,
CUST0000898359,XX,OT
CUST0000898386,MM,OT
CUST0000898601,MM,PE
CUST0000898618,LA,PE
CUST0000898789,XX,YF
CUST0000898874,LA,OT
CUST0000899003,MM,OT
CUST0000899340,MM,YA
CUST0000899518,LA,OF
CUST0000899795,MM,PE
CUST0000899882,MM,YF
CUST0000899895,XX,YA
CUST0000899988,MM,OA
CUST0000900382,LA,PE
CUST0000900530,UM,YF
CUST0000900895,UM,YA
CUST0000901001,MM,PE
CUST0000901037,XX,OT
CUST0000901312,UM,OA
CUST0000901390,MM,OA
CUST0000901474,UM,OT
CUST0000901687,LA,OF
CUST0000901719,MM,YF
CUST0000901727,MM,OT
CUST0000901750,LA,OT
CUST0000901807,UM,OF
CUST0000902161,MM,OT
CUST0000902490,UM,YF
CUST0000902596,LA,YA
CUST0000902878,UM,YA
CUST0000902888,UM,OT
CUST0000903105,LA,PE
CUST0000903399,UM,
CUST0000903414,UM,OT
CUST0000903478,XX,OT
CUST0000903628,XX,OA
CUST0000903739,UM,YA
CUST0000904125,MM,YF
CUST0000904408,MM,OA
CUST0000904873,UM,
CUST0000905114,UM,OT
CUST0000905133,MM,YA
CUST0000905271,MM,YA
CUST0000905609,LA,OT
CUST0000905666,MM,YF
CUST0000905703,MM,YA
CUST0000905751,MM,OT
CUST0000906444,XX,
CUST0000906762,MM,OT
CUST0000906952,UM,OT
CUST0000907293,LA,OT
CUST0000907408,XX,
CUST0000907594,MM,OA
CUST0000907948,UM,OT
CUST0000908339,LA,OT
CUST0000908384,MM,
CUST0000909290,UM,OT
CUST0000909540,UM,OT
CUST0000910053,LA,OT
CUST0000910411,MM,OT
CUST0000910724,XX,OT
CUST0000911359,MM,YA
CUST0000911564,MM,YA
CUST0000911790,UM,
CUST0000912008,MM,OT
CUST0000912014,MM,YA
CUST0000912026,XX,YA
CUST0000912092,LA,
CUST0000912168,UM,OT
CUST0000912320,MM,OT
CUST0000912393,MM,OT
CUST0000912429,UM,OT
CUST0000912430,MM,YA
CUST0000912914,LA,OT
CUST0000913077,MM,OT
CUST0000913416,XX,YF
CUST0000913505,MM,OT
CUST0000913892,LA,OT
CUST0000913995,LA,YA
CUST0000914107,UM,
CUST0000914278,UM,OT
CUST0000914396,LA,
CUST0000914466,UM,OT
CUST0000915120,UM,OA
CUST0000915126,MM,
CUST0000915222,UM,OT
CUST0000915346,UM,OT
CUST0000915470,MM,YA
CUST0000915794,MM,OT
CUST0000915965,UM,YF
CUST0000916074,XX,OT
CUST0000916506,XX,OT
CUST0000916536,MM,
CUST0000916716,UM,OT
CUST0000916771,MM,OT
CUST0000916843,XX,OT
CUST0000917454,MM,OT
CUST0000917476,MM,OA
CUST0000917696,LA,OA
CUST0000917733,UM,OA
CUST0000917793,MM,
CUST0000917923,MM,PE
CUST0000918050,UM,YF
CUST0000918059,MM,OA
CUST0000918102,LA,OF
CUST0000918256,LA,OA
CUST0000918269,XX,OT
CUST0000918382,XX,OT
CUST0000918462,UM,
CUST0000918624,MM,
CUST0000918630,LA,OT
CUST0000918632,XX,OT
CUST0000918756,XX,YA
CUST0000918881,UM,
CUST0000918984,UM,PE
CUST0000919241,MM,OA
CUST0000919465,MM,OA
CUST0000919512,LA,OF
CUST0000919740,LA,OT
CUST0000919826,UM,OA
CUST0000919884,MM,PE
CUST0000920214,UM,OA
CUST0000920247,MM,OT
CUST0000920332,UM,YF
CUST0000920466,MM,OA
CUST0000920638,UM,PE
CUST0000921321,LA,YA
CUST0000922878,MM,OA
CUST0000922993,MM,
CUST0000923274,LA,OT
CUST0000923551,LA,YA
CUST0000923667,MM,OA
CUST0000924696,MM,OT
CUST0000924904,MM,OT
CUST0000924929,MM,YA
CUST0000925002,UM,OT
CUST0000925106,MM,OT
CUST0000925379,LA,OT
CUST0000925582,MM,OT
CUST0000926130,MM,
CUST0000926292,MM,YF
CUST0000926320,XX,PE
CUST0000926427,MM,OT
CUST0000926483,XX,OT
CUST0000926667,LA,YF
CUST0000927074,LA,OA
CUST0000927524,LA,
CUST0000927569,UM,OA
CUST0000927720,LA,OT
CUST0000928006,XX,OT
CUST0000928010,MM,OT
CUST0000928158,UM,OT
CUST0000928368,XX,OT
CUST0000928411,MM,OT
CUST0000928511,XX,OT
CUST0000928550,MM,
CUST0000928648,LA,YA
CUST0000929563,LA,YA
CUST0000929829,UM,
CUST0000930044,XX,OT
CUST0000930066,LA,OA
CUST0000930113,UM,OT
CUST0000930182,MM,
CUST0000930325,MM,OA
CUST0000930426,LA,OT
CUST0000930504,UM,OA
CUST0000930519,LA,
CUST0000930601,LA,OT
CUST0000930603,LA,PE
CUST0000930614,LA,OA
CUST0000930632,UM,OT
CUST0000930705,LA,YF
CUST0000931849,MM,OT
CUST0000931886,LA,PE
CUST0000931901,LA,YF
CUST0000931904,LA,OT
CUST0000931984,UM,
CUST0000932152,MM,
CUST0000932475,UM,OT
CUST0000932531,UM,
CUST0000932899,UM,OT
CUST0000932977,MM,OT
CUST0000933124,UM,OT
CUST0000933215,MM,OA
CUST0000933740,LA,OT
CUST0000934044,UM,OT
CUST0000934065,MM,YA
CUST0000934795,UM,YA
CUST0000934997,UM,OT
CUST0000935271,UM,OA
CUST0000935348,UM,OT
CUST0000935509,MM,PE
CUST0000936104,LA,YF
CUST0000936490,UM,OT
CUST0000937299,MM,PE
CUST0000937956,XX,OT
CUST0000937998,MM,PE
CUST0000938180,MM,OT
CUST0000938527,XX,YA
CUST0000940034,MM,YF
CUST0000940633,UM,YA
CUST0000940774,XX,OT
CUST0000941217,UM,OA
CUST0000941365,MM,
CUST0000941570,LA,OT
CUST0000941769,UM,
CUST0000941865,MM,OT
CUST0000942224,XX,OT
CUST0000942820,MM,YF
CUST0000942893,XX,OT
CUST0000943456,UM,
CUST0000943524,MM,PE
CUST0000944109,LA,OT
CUST0000944143,XX,OT
CUST0000944250,XX,OT
CUST0000944384,MM,OA
CUST0000944418,UM,YA
CUST0000944854,XX,OT
CUST0000945332,UM,OT
CUST0000945336,MM,
CUST0000945695,MM,YA
CUST0000946591,MM,OA
CUST0000946821,MM,YA
CUST0000946961,XX,OT
CUST0000947010,UM,OA
CUST0000947049,UM,YA
CUST0000947188,LA,OT
CUST0000947233,MM,OT
CUST0000947514,MM,
CUST0000947889,LA,YA
CUST0000948003,MM,
CUST0000948399,XX,OT
CUST0000948445,MM,YA
CUST0000948711,XX,OT
CUST0000948955,MM,OF
CUST0000949044,UM,PE
CUST0000949077,LA,OT
CUST0000949264,LA,OA
CUST0000949963,UM,YF
CUST0000950087,UM,YF
CUST0000950289,MM,OT
CUST0000950666,LA,
CUST0000950748,MM,YA
CUST0000950812,UM,
CUST0000950814,XX,OT
CUST0000950918,MM,OA
CUST0000951065,UM,OA
CUST0000951367,LA,OT
CUST0000951488,XX,OT
CUST0000951558,LA,PE
CUST0000951802,LA,
CUST0000951874,LA,OF
CUST0000951964,UM,PE
CUST0000951997,UM,OT
CUST0000952091,LA,PE
CUST0000952310,MM,OF
CUST0000952630,XX,OT
CUST0000952727,UM,OA
CUST0000952892,MM,OA
CUST0000953189,XX,OT
CUST0000953220,MM,OT
CUST0000953363,MM,OT
CUST0000953401,XX,PE
CUST0000953463,UM,YF
CUST0000953479,LA,OA
CUST0000953727,MM,PE
CUST0000953795,UM,YA
CUST0000953895,XX,OT
CUST0000954371,LA,OF
CUST0000954589,UM,OA
CUST0000955346,XX,OT
CUST0000955466,UM,OA
CUST0000955613,LA,OT
CUST0000955744,LA,YF
CUST0000955839,UM,OT
CUST0000956261,UM,YA
CUST0000956316,MM,OT
CUST0000956375,LA,YF
CUST0000956550,MM,OT
CUST0000957056,LA,YA
CUST0000957087,UM,OT
CUST0000957143,XX,OT
CUST0000957318,UM,YA
CUST0000957777,XX,OT
CUST0000958098,UM,YF
CUST0000958177,UM,OT
CUST0000958757,UM,
CUST0000958935,MM,OA
CUST0000959210,MM,YA
CUST0000959307,UM,YF
CUST0000959332,UM,PE
CUST0000959407,XX,OT
CUST0000959416,MM,OA
CUST0000959483,XX,OT
CUST0000959598,UM,OT
CUST0000959875,MM,OT
CUST0000960214,MM,OT
CUST0000960281,MM,
CUST0000960424,UM,OT
CUST0000960491,MM,OT
CUST0000961436,MM,YF
CUST0000962041,MM,PE
CUST0000962125,LA,OA
CUST0000962337,MM,OA
CUST0000963329,LA,PE
CUST0000963557,MM,OF
CUST0000963716,UM,OT
CUST0000964045,MM,OT
CUST0000964168,UM,OT
CUST0000964191,LA,OT
CUST0000964342,LA,YA
CUST0000964472,XX,OT
CUST0000965181,MM,OT
CUST0000965308,LA,YA
CUST0000965378,MM,PE
CUST0000965441,UM,OT
CUST0000965597,UM,OT
CUST0000965765,MM,
CUST0000965784,LA,OT
CUST0000965879,MM,
CUST0000966156,MM,PE
CUST0000967041,UM,OA
CUST0000967247,MM,OT
CUST0000967288,LA,
CUST0000967395,XX,
CUST0000967657,LA,YF
CUST0000967987,MM,OT
CUST0000968222,MM,OT
CUST0000968322,LA,OT
CUST0000968749,MM,YF
CUST0000969050,MM,YA
CUST0000969123,MM,OF
CUST0000969237,MM,OT
CUST0000969302,MM,OT
CUST0000969460,MM,YF
CUST0000969621,MM,OA
CUST0000970138,LA,YA
CUST0000971135,LA,YA
CUST0000971158,MM,YF
CUST0000971178,MM,OT
CUST0000971298,MM,YA
CUST0000971355,MM,OF
CUST0000971633,UM,
CUST0000971672,UM,OT
CUST0000971718,MM,YA
CUST0000971929,MM,OF
CUST0000971991,UM,YA
CUST0000972049,MM,
CUST0000972119,UM,OT
CUST0000972290,LA,
CUST0000972938,MM,OT
CUST0000973403,MM,
CUST0000973965,MM,OF
CUST0000974297,UM,OA
CUST0000974365,MM,OT
CUST0000974519,MM,PE
CUST0000974546,MM,OT
CUST0000974742,XX,OT
CUST0000974781,UM,OT
CUST0000974910,XX,OT
CUST0000975006,LA,OT
CUST0000975272,UM,
CUST0000975317,XX,
CUST0000975676,UM,OT
CUST0000975797,LA,YA
CUST0000975940,UM,OF
CUST0000976529,LA,YF
CUST0000976555,XX,OT
CUST0000976731,LA,YF
CUST0000976863,MM,OT
CUST0000976866,LA,YF
CUST0000977162,LA,
CUST0000977193,LA,OT
CUST0000977551,LA,OF
CUST0000977878,MM,OT
CUST0000977889,XX,
CUST0000978130,XX,OT
CUST0000978270,UM,OT
CUST0000978286,LA,OT
CUST0000978795,MM,
CUST0000978956,MM,OT
CUST0000979107,XX,OT
CUST0000979243,UM,YA
CUST0000979780,UM,OA
CUST0000980026,MM,OT
CUST0000980244,LA,OT
CUST0000980408,UM,YA
CUST0000980418,MM,OF
CUST0000980514,XX,OT
CUST0000980779,UM,YF
CUST0000980958,MM,OT
CUST0000981494,UM,OT
CUST0000981542,LA,OT
CUST0000981610,LA,PE
CUST0000981759,XX,PE
CUST0000981826,MM,OT
CUST0000981925,LA,OF
CUST0000982155,XX,OT
CUST0000982560,MM,OT
CUST0000983323,UM,YA
CUST0000983579,MM,OT
CUST0000983830,MM,YF
CUST0000983981,XX,OT
CUST0000984094,UM,PE
CUST0000984478,MM,OT
CUST0000984808,XX,OT
CUST0000984828,LA,OT
CUST0000984916,XX,OT
CUST0000984963,UM,OT
CUST0000985022,UM,OT
CUST0000985163,UM,
CUST0000985355,LA,OT
CUST0000985379,MM,OA
CUST0000985435,MM,OT
CUST0000985595,XX,OT
CUST0000985648,LA,
CUST0000986165,MM,YA
CUST0000986262,UM,PE
CUST0000986342,XX,OT
CUST0000986591,MM,OT
CUST0000986665,XX,OT
CUST0000986685,MM,OT
CUST0000987265,MM,
CUST0000987542,UM,OA
CUST0000987552,LA,YA
CUST0000987769,LA,YA
CUST0000987979,LA,
CUST0000988262,MM,OT
CUST0000988276,UM,OT
CUST0000988538,UM,OT
CUST0000989103,MM,OT
CUST0000989268,LA,YA
CUST0000989318,MM,OT
CUST0000989488,UM,YA
CUST0000990044,LA,PE
CUST0000990077,LA,OT
CUST0000990193,LA,OT
CUST0000990401,UM,OT
CUST0000991150,XX,OT
CUST0000991195,LA,
CUST0000991337,UM,OT
CUST0000991376,UM,OA
CUST0000991565,LA,YF
CUST0000992117,XX,OT
CUST0000992272,MM,OT
CUST0000992313,UM,OF
CUST0000992462,UM,OT
CUST0000992596,UM,YF
CUST0000992773,LA,
CUST0000992774,MM,
CUST0000993082,MM,OT
CUST0000993271,UM,OT
CUST0000993466,MM,YA
CUST0000993604,MM,YF
CUST0000993716,MM,OT
CUST0000993845,XX,OT
CUST0000994026,XX,OT
CUST0000994092,MM,YA
CUST0000994225,UM,OT
CUST0000994273,MM,OT
CUST0000994325,LA,OT
CUST0000994430,LA,OT
CUST0000994456,LA,OT
CUST0000994500,LA,PE
CUST0000994627,MM,OA
CUST0000995062,LA,OT
CUST0000995323,LA,YA
CUST0000995942,XX,OT
CUST0000996036,MM,
CUST0000996154,LA,OT
CUST0000996270,MM,YF
CUST0000996727,UM,OA
CUST0000996890,MM,OA
CUST0000997118,UM,OT
CUST0000997386,UM,YA
CUST0000997464,MM,YF
CUST0000997572,UM,OT
CUST0000997627,LA,YA
CUST0000998017,LA,OT
CUST0000998609,XX,OT
CUST0000998851,MM,OT
CUST0000998907,UM,YF
CUST0000999385,UM,OA
CUST0000999786,MM,OT
